id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
6906,Otero,Toledo,Castilla-La Mancha,45126,https://www.otero.es,,,40.0011174,-4.5153249,2026-07-28 10:03:29.254396+00
6907,Palomeque,Toledo,Castilla-La Mancha,45127,https://www.palomeque.es,,,40.1199294,-3.9635482,2026-07-28 10:03:30.833546+00
6908,Pantoja,Toledo,Castilla-La Mancha,45128,https://www.pantoja.es,,,40.0454287,-3.8354787,2026-07-28 10:03:32.406292+00
6909,Paredes de Escalona,Toledo,Castilla-La Mancha,45129,https://www.paredesdeescalona.es,,,40.2045419,-4.429744,2026-07-28 10:03:33.828769+00
6910,Parrillas,Toledo,Castilla-La Mancha,45130,https://www.parrillas.es,,,40.0630933,-5.0633547,2026-07-28 10:03:35.453464+00
6911,Pelahustán,Toledo,Castilla-La Mancha,45131,https://www.pelahustan.es,,,40.1766457,-4.5979053,2026-07-28 10:03:37.085247+00
6912,Pepino,Toledo,Castilla-La Mancha,45132,https://www.ayto-pepino.es,,,40.0326263,-4.8024429,2026-07-28 10:03:38.685671+00
6913,Polán,Toledo,Castilla-La Mancha,45133,https://www.polan.es,,,39.7888594,-4.1667072,2026-07-28 10:03:40.297935+00
6914,Portillo de Toledo,Toledo,Castilla-La Mancha,45134,https://www.portillodetoledo.es,,,40.0626338,-4.2273404,2026-07-28 10:03:41.941743+00
6915,"Puebla de Almoradiel, La",Toledo,Castilla-La Mancha,45135,https://www.puebladealmoradiel.es,,,39.5982659,-3.1186131,2026-07-28 10:03:43.494852+00
6916,"Puebla de Montalbán, La",Toledo,Castilla-La Mancha,45136,https://www.elpueblademontalban.com,,,39.8644503,-4.3592794,2026-07-28 10:03:45.194738+00
6917,"Pueblanueva, La",Toledo,Castilla-La Mancha,45137,https://www.lapueblanueva.es,,,39.9124157,-4.6772716,2026-07-28 10:03:46.639968+00
6918,"Puente del Arzobispo, El",Toledo,Castilla-La Mancha,45138,https://www.elpuentedelarzobispo.es,,,39.9353095,-4.8855742,2026-07-28 10:03:48.32118+00
6919,Puerto de San Vicente,Toledo,Castilla-La Mancha,45139,https://www.puertodesanvicente.es,,,39.5224262,-5.1139392,2026-07-28 10:03:50.042145+00
6920,Pulgar,Toledo,Castilla-La Mancha,45140,https://www.pulgar.es,,,39.693534,-4.1528876,2026-07-28 10:03:51.639087+00
6921,Quero,Toledo,Castilla-La Mancha,45141,https://www.quero.es,,,39.5100043,-3.2472032,2026-07-28 10:03:53.272255+00
6922,Quintanar de la Orden,Toledo,Castilla-La Mancha,45142,https://www.quintanardelaorden.es,,,39.5942663,-3.0397217,2026-07-28 10:03:54.870886+00
6923,Quismondo,Toledo,Castilla-La Mancha,45143,https://www.quismondo.es,,,40.1056113,-4.3243085,2026-07-28 10:03:56.462353+00
6924,"Real de San Vicente, El",Toledo,Castilla-La Mancha,45144,https://www.elrealdesanvicente.es,,,40.1370015,-4.6905667,2026-07-28 10:03:58.011596+00
6925,Recas,Toledo,Castilla-La Mancha,45145,https://www.recas.es,,,40.0531375,-3.9902585,2026-07-28 10:03:59.619211+00
6926,Retamoso de la Jara,Toledo,Castilla-La Mancha,45146,https://www.retamosodelajara.es,,,39.7427485,-4.7557209,2026-07-28 10:04:01.238837+00
6927,Rielves,Toledo,Castilla-La Mancha,45147,https://www.rielves.es,,,39.9607218,-4.1930252,2026-07-28 10:04:02.808304+00
6928,Robledo del Mazo,Toledo,Castilla-La Mancha,45148,https://www.robledodelmazo.es,,,39.6094103,-4.9048825,2026-07-28 10:04:04.244544+00
6929,"Romeral, El",Toledo,Castilla-La Mancha,45149,https://www.elromeral.es,,,39.6939703,-3.4300967,2026-07-28 10:04:05.893833+00
6930,San Bartolomé de las Abiertas,Toledo,Castilla-La Mancha,45150,https://www.sanbartolomedelasabiertas.es,,,39.8275665,-4.7183014,2026-07-28 10:04:07.516773+00
6931,San Martín de Montalbán,Toledo,Castilla-La Mancha,45151,https://www.sanmartindemontalban.es,,,39.7021643,-4.3880846,2026-07-28 10:04:09.23522+00
6932,San Martín de Pusa,Toledo,Castilla-La Mancha,45152,https://www.sanmartindepusa.es,,,39.7826821,-4.6336085,2026-07-28 10:04:10.860817+00
6933,San Pablo de los Montes,Toledo,Castilla-La Mancha,45153,https://www.sanpablodelosmontes.es,,,39.5403833,-4.3298383,2026-07-28 10:04:12.649461+00
6934,San Román de los Montes,Toledo,Castilla-La Mancha,45154,https://www.sanromandelosmontes.es,,,40.0674417,-4.7322334,2026-07-28 10:04:14.44065+00
6935,Santa Ana de Pusa,Toledo,Castilla-La Mancha,45155,https://www.santaanadepusa.es,,,39.7620169,-4.7112606,2026-07-28 10:04:16.101949+00
6936,Santa Cruz de la Zarza,Toledo,Castilla-La Mancha,45156,https://www.santacruzdelazarza.es,,,39.9812739,-3.1886386,2026-07-28 10:04:17.748649+00
6937,Santa Cruz del Retamar,Toledo,Castilla-La Mancha,45157,https://www.santacruzdelretamar.es,,,40.118509,-4.2409124,2026-07-28 10:04:19.176986+00
6938,Santa Olalla,Toledo,Castilla-La Mancha,45158,https://www.santaolalla.es,,,40.0241663,-4.4282435,2026-07-28 10:04:20.627464+00
6939,Santo Domingo-Caudilla,Toledo,Castilla-La Mancha,45901,https://www.santodomingocaudilla.es,,,40.0100661,-4.3194669,2026-07-28 10:04:22.240735+00
6940,Sartajada,Toledo,Castilla-La Mancha,45159,https://www.sartajada.es,,,40.2128437,-4.7930823,2026-07-28 10:04:23.847548+00
6941,Segurilla,Toledo,Castilla-La Mancha,45160,https://www.segurilla.es,,,40.0227539,-4.8657291,2026-07-28 10:04:25.408206+00
6942,Seseña,Toledo,Castilla-La Mancha,45161,https://www.sesena.es,,,40.1039653,-3.6923825,2026-07-28 10:04:26.824568+00
