id,nombre,provincia,ccaa,codigo_ine,url_ayuntamiento,url_fuente_noticias,tipo_fuente,latitud,longitud,created_at
109,Pozo Cañada,Albacete,Castilla-La Mancha,02901,https://www.pozocanada.es/,,,38.8027,-1.7388,2026-07-28 00:11:50.500000+00
110,Pozohondo,Albacete,Castilla-La Mancha,02063,https://www.pozohondo.es/,,,38.7183,-1.9102,2026-07-28 00:11:52.500000+00
111,Pozo-Lorente,Albacete,Castilla-La Mancha,02064,https://www.pozolorente.es/,,,39.0763,-1.4705,2026-07-28 00:11:54.500000+00
112,Pozuelo,Albacete,Castilla-La Mancha,02065,https://www.pozuelo.es/,,,38.7100,-2.1641,2026-07-28 00:11:56.500000+00
113,La Recueja,Albacete,Castilla-La Mancha,02066,https://www.larecueja.es/,,,39.1752,-1.4883,2026-07-28 00:11:58.500000+00
114,Riópar,Albacete,Castilla-La Mancha,02067,https://www.riopar.es/,,,38.4975,-2.4188,2026-07-28 00:12:00.500000+00
115,Robledo,Albacete,Castilla-La Mancha,02068,https://www.robledo.es/,,,38.7594,-2.4502,2026-07-28 00:12:02.500000+00
116,La Roda,Albacete,Castilla-La Mancha,02069,https://www.laroda.es/,,,39.2088,-2.1558,2026-07-28 00:12:04.500000+00
117,Salobre,Albacete,Castilla-La Mancha,02070,https://www.salobre.es/,,,38.5772,-2.5402,2026-07-28 00:12:06.500000+00
118,San Pedro,Albacete,Castilla-La Mancha,02071,https://www.sanpedro.es/,,,38.8358,-2.1852,2026-07-28 00:12:08.500000+00
119,Socovos,Albacete,Castilla-La Mancha,02072,https://www.socovos.es/,,,38.3313,-1.9825,2026-07-28 00:12:10.500000+00
125,Tarazona de la Mancha,Albacete,Castilla-La Mancha,02073,https://www.tarazonadelamancha.es/,,,39.2628034,-1.9111552,2026-07-28 00:12:07.73339+00
126,Tobarra,Albacete,Castilla-La Mancha,02074,https://www.tobarra.es/,,,38.5942277,-1.6886969,2026-07-28 00:12:09.643631+00
127,Valdeganga,Albacete,Castilla-La Mancha,02075,https://www.valdeganga.es/,,,39.1357484,-1.6770233,2026-07-28 00:12:11.208292+00
128,Vianos,Albacete,Castilla-La Mancha,02076,https://www.vianos.es/,,,38.632816,-2.5007956,2026-07-28 00:12:13.053707+00
129,Villa de Ves,Albacete,Castilla-La Mancha,02077,https://www.villadeves.es/,,,39.2225954,-1.2602649,2026-07-28 00:12:14.700000+00
130,Villalgordo del Júcar,Albacete,Castilla-La Mancha,02078,https://www.villalgordodeljucar.es/,,,39.2952,-2.0633,2026-07-28 00:12:16.500000+00
131,Villamalea,Albacete,Castilla-La Mancha,02079,https://www.villamalea.es/,,,39.3622,-1.5975,2026-07-28 00:12:18.500000+00
132,Villapalacios,Albacete,Castilla-La Mancha,02080,https://www.villapalacios.es/,,,38.5750,-2.6338,2026-07-28 00:12:20.500000+00
133,Villarrobledo,Albacete,Castilla-La Mancha,02081,https://www.villarrobledo.com/,,,39.2683,-2.6019,2026-07-28 00:12:22.500000+00
134,Villatoya,Albacete,Castilla-La Mancha,02082,https://www.villatoya.es/,,,39.3333,-1.3325,2026-07-28 00:12:24.500000+00
135,Villavaliente,Albacete,Castilla-La Mancha,02083,https://www.villavaliente.es/,,,39.1247,-1.4552,2026-07-28 00:12:26.500000+00
136,Villaverde de Guadalimar,Albacete,Castilla-La Mancha,02084,https://www.villaverdedeguadalimar.es/,,,38.4558,-2.5313,2026-07-28 00:12:28.500000+00
137,Viveros,Albacete,Castilla-La Mancha,02085,https://www.viveros.es/,,,38.7719,-2.3422,2026-07-28 00:12:30.500000+00
138,Yeste,Albacete,Castilla-La Mancha,02086,https://www.yeste.es/,,,38.3663,-2.3175,2026-07-28 00:12:32.500000+00
